"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"May 31, 06:00 pm",16,1.7,39,0,39,180,20,8.0851,292.02,0.0066322,28.1468,32.7489,30,16.9653,11.8996,0.279749
"May 31, 07:00 pm",13,2.1,0,0,0,0,0,-1.7576,301.387,0,0,0,0,0,0,0
"May 31, 08:00 pm",11,2,0,0,0,0,0,-11.0119,311.849,0,0,0,0,0,0,0
"May 31, 09:00 pm",10,1.9,0,0,0,0,0,-18.7556,323.839,0,0,0,0,0,0,0
"May 31, 10:00 pm",9,1.5,0,0,0,0,0,-24.4064,337.564,0,0,0,0,0,0,0
"May 31, 11:00 pm",8,0.9,0,0,0,0,0,-27.3655,352.745,0,0,0,0,0,0,0
"Jun 1, 12:00 am",7,0.7,0,0,0,0,0,-27.2363,8.47701,0,0,0,0,0,0,0
"Jun 1, 01:00 am",7,0.7,0,0,0,0,0,-24.0375,23.5633,0,0,0,0,0,0,0
"Jun 1, 02:00 am",7,0.8,0,0,0,0,0,-18.192,37.1452,0,0,0,0,0,0,0
"Jun 1, 03:00 am",7,0.9,0,0,0,0,0,-10.3039,48.9936,0,0,0,0,0,0,0
"Jun 1, 04:00 am",8,1.2,0,0,0,0,0,-0.948006,59.3422,0,0,0,0,0,0,0
"Jun 1, 05:00 am",10,1.5,54,109,71,180,20,8.95382,68.6314,0.0092311,29.3373,33.955,30,11.3063,12.6806,0.349235
